title,artists,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,open_url,dataset,cluster,cluster2
This Will Be Laughing Week,Ultimate Fakebook,0.661,0.245,9,-10.335,1,0.0397,0.909,3.73e-06,0.089,0.486,120.979,audio_features,3LPvSvPOv2z6FK4xyobePc,spotify:track:3LPvSvPOv2z6FK4xyobePc,https://api.spotify.com/v1/tracks/3LPvSvPOv2z6FK4xyobePc,https://api.spotify.com/v1/audio-analysis/3LPvSvPOv2z6FK4xyobePc,136891,3,https://open.spotify.com/track/3LPvSvPOv2z6FK4xyobePc,not_hot_songs,2,6
The Friendly Visit / The Stack of Wheat / The Gypsy Hornpipe,Joe Derrane_ Frankie Gavin_ Brian McGrath,0.703,0.834,7,-5.054,1,0.0277,0.11,0.0,0.0664,0.722,130.391,audio_features,2evFJQfQVcDEXyOiyEV6OW,spotify:track:2evFJQfQVcDEXyOiyEV6OW,https://api.spotify.com/v1/tracks/2evFJQfQVcDEXyOiyEV6OW,https://api.spotify.com/v1/audio-analysis/2evFJQfQVcDEXyOiyEV6OW,272067,4,https://open.spotify.com/track/2evFJQfQVcDEXyOiyEV6OW,not_hot_songs,1,5
Nordfjorloftet,YGGDRASIL,0.667,0.539,4,-9.161,0,0.251,0.902,0.828,0.108,0.168,79.923,audio_features,3UNV3RoBorI6KvYS4B5D8l,spotify:track:3UNV3RoBorI6KvYS4B5D8l,https://api.spotify.com/v1/tracks/3UNV3RoBorI6KvYS4B5D8l,https://api.spotify.com/v1/audio-analysis/3UNV3RoBorI6KvYS4B5D8l,168004,4,https://open.spotify.com/track/3UNV3RoBorI6KvYS4B5D8l,not_hot_songs,2,6
Murder In The Graveyard,Screaming Lord Sutch,0.831,0.502,10,-4.045,0,0.046,0.101,0.0,0.122,0.101,100.541,audio_features,5ry2OE6R2zPQFDO85XkgRb,spotify:track:5ry2OE6R2zPQFDO85XkgRb,https://api.spotify.com/v1/tracks/5ry2OE6R2zPQFDO85XkgRb,https://api.spotify.com/v1/audio-analysis/5ry2OE6R2zPQFDO85XkgRb,205427,4,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb,not_hot_songs,1,5
Crazy Rhythm,Hank Penny,0.957,0.244,11,-12.976,0,0.0589,0.518,0.869,0.166,0.565,121.05,audio_features,580xgTqIiOE8vR1znzuTdJ,spotify:track:580xgTqIiOE8vR1znzuTdJ,https://api.spotify.com/v1/tracks/580xgTqIiOE8vR1znzuTdJ,https://api.spotify.com/v1/audio-analysis/580xgTqIiOE8vR1znzuTdJ,108363,4,https://open.spotify.com/track/580xgTqIiOE8vR1znzuTdJ,not_hot_songs,2,5
Don't Let Me Come Home A Stranger (LP Version),Fernando Ortega,0.549,0.197,1,-9.686,1,0.0321,0.586,0.000235,0.154,0.271,84.028,audio_features,5WSUVpSF97wTZX9mkLWau3,spotify:track:5WSUVpSF97wTZX9mkLWau3,https://api.spotify.com/v1/tracks/5WSUVpSF97wTZX9mkLWau3,https://api.spotify.com/v1/audio-analysis/5WSUVpSF97wTZX9mkLWau3,251973,4,https://open.spotify.com/track/5WSUVpSF97wTZX9mkLWau3,not_hot_songs,2,6
Slow And Low,RUN-DMC,0.665,0.615,4,-9.245,0,0.395,0.0406,0.0,0.92,0.692,168.76,audio_features,3vull6iBmoDFACC8TRVabm,spotify:track:3vull6iBmoDFACC8TRVabm,https://api.spotify.com/v1/tracks/3vull6iBmoDFACC8TRVabm,https://api.spotify.com/v1/audio-analysis/3vull6iBmoDFACC8TRVabm,218067,4,https://open.spotify.com/track/3vull6iBmoDFACC8TRVabm,not_hot_songs,3,1
The Vitalized Shell,Enthroned,0.562,0.874,9,-5.26,0,0.034,0.0151,0.886,0.13,0.433,104.971,audio_features,09k33QMDm8PW2bofC3XG2U,spotify:track:09k33QMDm8PW2bofC3XG2U,https://api.spotify.com/v1/tracks/09k33QMDm8PW2bofC3XG2U,https://api.spotify.com/v1/audio-analysis/09k33QMDm8PW2bofC3XG2U,252727,4,https://open.spotify.com/track/09k33QMDm8PW2bofC3XG2U,not_hot_songs,4,4
Perfect Moment,Darden Smith,0.643,0.348,6,-12.417,1,0.0283,0.752,0.0099,0.112,0.597,82.501,audio_features,4rSamLckgIWdIFvagFphYo,spotify:track:4rSamLckgIWdIFvagFphYo,https://api.spotify.com/v1/tracks/4rSamLckgIWdIFvagFphYo,https://api.spotify.com/v1/audio-analysis/4rSamLckgIWdIFvagFphYo,268947,1,https://open.spotify.com/track/4rSamLckgIWdIFvagFphYo,not_hot_songs,2,6
Sliabh Geal gCua,Karan Casey,0.417,0.0459,3,-17.416,1,0.0417,0.986,0.0,0.186,0.445,105.75,audio_features,65svmQ3SjiQBvTpziy8HaH,spotify:track:65svmQ3SjiQBvTpziy8HaH,https://api.spotify.com/v1/tracks/65svmQ3SjiQBvTpziy8HaH,https://api.spotify.com/v1/audio-analysis/65svmQ3SjiQBvTpziy8HaH,189893,4,https://open.spotify.com/track/65svmQ3SjiQBvTpziy8HaH,not_hot_songs,2,6
Fake Tales Of San Francisco,Arctic Monkeys,0.454,0.778,9,-4.225,1,0.0449,0.00998,0.0,0.0427,0.704,127.158,audio_features,4KGyQfes7t5BiaoBvs380e,spotify:track:4KGyQfes7t5BiaoBvs380e,https://api.spotify.com/v1/tracks/4KGyQfes7t5BiaoBvs380e,https://api.spotify.com/v1/audio-analysis/4KGyQfes7t5BiaoBvs380e,177947,4,https://open.spotify.com/track/4KGyQfes7t5BiaoBvs380e,not_hot_songs,1,5
The World Is Waiting For The Sunrise,Bob Crosby,0.688,0.198,3,-12.945,1,0.0366,0.978,0.0,0.0776,0.555,107.081,audio_features,2Mqggm27ZkH3EyscmCDnIg,spotify:track:2Mqggm27ZkH3EyscmCDnIg,https://api.spotify.com/v1/tracks/2Mqggm27ZkH3EyscmCDnIg,https://api.spotify.com/v1/audio-analysis/2Mqggm27ZkH3EyscmCDnIg,174823,4,https://open.spotify.com/track/2Mqggm27ZkH3EyscmCDnIg,not_hot_songs,2,6
Pr\xc3\xa4natalabh\xc3\xa4rtung,Django As\xc3\xbcl,0.833,0.199,0,-13.781,1,0.0518,0.941,0.907,0.114,0.831,110.689,audio_features,3ctsORVoVEDUxLpQAL0zOC,spotify:track:3ctsORVoVEDUxLpQAL0zOC,https://api.spotify.com/v1/tracks/3ctsORVoVEDUxLpQAL0zOC,https://api.spotify.com/v1/audio-analysis/3ctsORVoVEDUxLpQAL0zOC,168720,4,https://open.spotify.com/track/3ctsORVoVEDUxLpQAL0zOC,not_hot_songs,2,6
The Tarnished Angels (remastered),Fehlfarben,0.611,0.697,9,-12.596,1,0.0347,0.164,0.935,0.0846,0.0388,123.037,audio_features,7KuYN3fAlt1JM689zzx3wJ,spotify:track:7KuYN3fAlt1JM689zzx3wJ,https://api.spotify.com/v1/tracks/7KuYN3fAlt1JM689zzx3wJ,https://api.spotify.com/v1/audio-analysis/7KuYN3fAlt1JM689zzx3wJ,315297,4,https://open.spotify.com/track/7KuYN3fAlt1JM689zzx3wJ,not_hot_songs,4,4
Stardust,Henry Mancini,0.515,0.15,10,-17.94,0,0.0274,0.901,0.822,0.124,0.634,99.758,audio_features,37N37WJQvXqplFdCwkNgX3,spotify:track:37N37WJQvXqplFdCwkNgX3,https://api.spotify.com/v1/tracks/37N37WJQvXqplFdCwkNgX3,https://api.spotify.com/v1/audio-analysis/37N37WJQvXqplFdCwkNgX3,158360,4,https://open.spotify.com/track/37N37WJQvXqplFdCwkNgX3,not_hot_songs,0,0
National Fencibles March,Henry Mancini,0.515,0.15,10,-17.94,0,0.0274,0.901,0.822,0.124,0.634,99.758,audio_features,37N37WJQvXqplFdCwkNgX3,spotify:track:37N37WJQvXqplFdCwkNgX3,https://api.spotify.com/v1/tracks/37N37WJQvXqplFdCwkNgX3,https://api.spotify.com/v1/audio-analysis/37N37WJQvXqplFdCwkNgX3,158360,4,https://open.spotify.com/track/37N37WJQvXqplFdCwkNgX3,not_hot_songs,0,0
Setting Fire to Sleeping Giants,The Dillinger Escape Plan,0.413,0.992,9,-3.923,0,0.375,0.0093,0.000562,0.232,0.29,166.906,audio_features,2ZyNYdziwt0ZS9mxRiwnXM,spotify:track:2ZyNYdziwt0ZS9mxRiwnXM,https://api.spotify.com/v1/tracks/2ZyNYdziwt0ZS9mxRiwnXM,https://api.spotify.com/v1/audio-analysis/2ZyNYdziwt0ZS9mxRiwnXM,207773,4,https://open.spotify.com/track/2ZyNYdziwt0ZS9mxRiwnXM,not_hot_songs,3,3
A La Naturaleza,Ray Sandoval,0.734,0.185,5,-11.841,0,0.0953,0.931,0.73,0.106,0.596,86.103,audio_features,4vYcqjo5b3siLMRUJguTMs,spotify:track:4vYcqjo5b3siLMRUJguTMs,https://api.spotify.com/v1/tracks/4vYcqjo5b3siLMRUJguTMs,https://api.spotify.com/v1/audio-analysis/4vYcqjo5b3siLMRUJguTMs,112630,4,https://open.spotify.com/track/4vYcqjo5b3siLMRUJguTMs,not_hot_songs,2,6
Amor De Lejos,Lara & Reyes,0.679,0.788,5,-7.156,1,0.0298,0.798,0.802,0.136,0.729,109.532,audio_features,2u2cS7pCuDbkJ5h6gcM46i,spotify:track:2u2cS7pCuDbkJ5h6gcM46i,https://api.spotify.com/v1/tracks/2u2cS7pCuDbkJ5h6gcM46i,https://api.spotify.com/v1/audio-analysis/2u2cS7pCuDbkJ5h6gcM46i,319800,4,https://open.spotify.com/track/2u2cS7pCuDbkJ5h6gcM46i,not_hot_songs,1,2
Lead Me Lord,The Brooklyn Tabernacle Choir,0.314,0.644,1,-4.646,1,0.0345,0.0266,0.0,0.108,0.27,198.063,audio_features,7iuU9NU6rhcWNYJ1KjylTO,spotify:track:7iuU9NU6rhcWNYJ1KjylTO,https://api.spotify.com/v1/tracks/7iuU9NU6rhcWNYJ1KjylTO,https://api.spotify.com/v1/audio-analysis/7iuU9NU6rhcWNYJ1KjylTO,228800,4,https://open.spotify.com/track/7iuU9NU6rhcWNYJ1KjylTO,not_hot_songs,4,4
Baal's Hymn,David Bowie,0.416,0.00661,9,-32.409,0,0.042,0.993,0.922,0.0626,0.198,129.077,audio_features,7qfUR1g5efZUh7Vf3fY8fh,spotify:track:7qfUR1g5efZUh7Vf3fY8fh,https://api.spotify.com/v1/tracks/7qfUR1g5efZUh7Vf3fY8fh,https://api.spotify.com/v1/audio-analysis/7qfUR1g5efZUh7Vf3fY8fh,177227,3,https://open.spotify.com/track/7qfUR1g5efZUh7Vf3fY8fh,not_hot_songs,0,0
El Vino Triste,Los Aut\xc3\xa9nticos Decadentes,0.477,0.507,0,-7.083,0,0.0483,0.468,0.0,0.968,0.683,117.044,audio_features,7KO3n68SPMyh9MFAQDWU9j,spotify:track:7KO3n68SPMyh9MFAQDWU9j,https://api.spotify.com/v1/tracks/7KO3n68SPMyh9MFAQDWU9j,https://api.spotify.com/v1/audio-analysis/7KO3n68SPMyh9MFAQDWU9j,173888,4,https://open.spotify.com/track/7KO3n68SPMyh9MFAQDWU9j,not_hot_songs,4,1
Intro. (The Plan Album Version),Raze,0.214,0.828,4,-6.922,0,0.0686,0.00143,0.885,0.353,0.554,173.786,audio_features,2OffHgNmM7rbTt4oG0YgsU,spotify:track:2OffHgNmM7rbTt4oG0YgsU,https://api.spotify.com/v1/tracks/2OffHgNmM7rbTt4oG0YgsU,https://api.spotify.com/v1/audio-analysis/2OffHgNmM7rbTt4oG0YgsU,283400,4,https://open.spotify.com/track/2OffHgNmM7rbTt4oG0YgsU,not_hot_songs,4,4
Comeback,Eric Burdon,0.829,0.472,2,-13.568,0,0.046,0.38,0.0,0.0982,0.959,119.709,audio_features,0xt7wDpsnwlv4OicsEQi7N,spotify:track:0xt7wDpsnwlv4OicsEQi7N,https://api.spotify.com/v1/tracks/0xt7wDpsnwlv4OicsEQi7N,https://api.spotify.com/v1/audio-analysis/0xt7wDpsnwlv4OicsEQi7N,294800,4,https://open.spotify.com/track/0xt7wDpsnwlv4OicsEQi7N,not_hot_songs,1,2
Humppa,Kapelle Herrenweide,0.546,0.706,4,-6.247,1,0.113,0.624,5.85e-06,0.0904,0.579,115.248,audio_features,2d0N7LOtJLSqsWvR9sfvb6,spotify:track:2d0N7LOtJLSqsWvR9sfvb6,https://api.spotify.com/v1/tracks/2d0N7LOtJLSqsWvR9sfvb6,https://api.spotify.com/v1/audio-analysis/2d0N7LOtJLSqsWvR9sfvb6,177867,4,https://open.spotify.com/track/2d0N7LOtJLSqsWvR9sfvb6,not_hot_songs,1,2
Laakista humppa,Elakelaiset,0.546,0.706,4,-6.247,1,0.113,0.624,5.85e-06,0.0904,0.579,115.248,audio_features,2d0N7LOtJLSqsWvR9sfvb6,spotify:track:2d0N7LOtJLSqsWvR9sfvb6,https://api.spotify.com/v1/tracks/2d0N7LOtJLSqsWvR9sfvb6,https://api.spotify.com/v1/audio-analysis/2d0N7LOtJLSqsWvR9sfvb6,177867,4,https://open.spotify.com/track/2d0N7LOtJLSqsWvR9sfvb6,not_hot_songs,1,2
Dale Darrell Waltrip Richard Petty Rusty Awesome Bill Irvin Gordon Earnhardt Smith...Johnson_ Jr. (Live),Tim Wilson,0.602,0.746,10,-10.587,1,0.112,0.419,0.0,0.314,0.964,169.165,audio_features,7gFqJJfrwIKi5Gc6eI3K5k,spotify:track:7gFqJJfrwIKi5Gc6eI3K5k,https://api.spotify.com/v1/tracks/7gFqJJfrwIKi5Gc6eI3K5k,https://api.spotify.com/v1/audio-analysis/7gFqJJfrwIKi5Gc6eI3K5k,109680,4,https://open.spotify.com/track/7gFqJJfrwIKi5Gc6eI3K5k,not_hot_songs,1,5
Old Woman From Wexford,Tommy Makem;The Clancy Brothers,0.79,0.527,3,-12.023,0,0.121,0.863,0.000665,0.096,0.918,120.973,audio_features,6QVzCTgJMXBmSYf66jb6eT,spotify:track:6QVzCTgJMXBmSYf66jb6eT,https://api.spotify.com/v1/tracks/6QVzCTgJMXBmSYf66jb6eT,https://api.spotify.com/v1/audio-analysis/6QVzCTgJMXBmSYf66jb6eT,117027,4,https://open.spotify.com/track/6QVzCTgJMXBmSYf66jb6eT,not_hot_songs,1,2
Nothing To You,Milk Inc.,0.744,0.677,5,-10.248,1,0.199,0.247,0.0,0.146,0.864,173.948,audio_features,38LSehTOMfWEMpP0e8b3pu,spotify:track:38LSehTOMfWEMpP0e8b3pu,https://api.spotify.com/v1/tracks/38LSehTOMfWEMpP0e8b3pu,https://api.spotify.com/v1/audio-analysis/38LSehTOMfWEMpP0e8b3pu,204480,4,https://open.spotify.com/track/38LSehTOMfWEMpP0e8b3pu,not_hot_songs,1,5
I'm Back,Eminem,0.878,0.595,11,-3.924,0,0.203,0.0146,6.8e-05,0.328,0.851,89.995,audio_features,3xVtc7PB4V3AqAfq4Iahli,spotify:track:3xVtc7PB4V3AqAfq4Iahli,https://api.spotify.com/v1/tracks/3xVtc7PB4V3AqAfq4Iahli,https://api.spotify.com/v1/audio-analysis/3xVtc7PB4V3AqAfq4Iahli,309760,4,https://open.spotify.com/track/3xVtc7PB4V3AqAfq4Iahli,not_hot_songs,1,5
I've Been Thinking featuring Cat Power (Album Version),Handsome Boy Modeling School,0.705,0.48,5,-9.217,0,0.0762,0.5,0.000445,0.114,0.43,80.009,audio_features,1fkzveZvT3aROlm6BJrp69,spotify:track:1fkzveZvT3aROlm6BJrp69,https://api.spotify.com/v1/tracks/1fkzveZvT3aROlm6BJrp69,https://api.spotify.com/v1/audio-analysis/1fkzveZvT3aROlm6BJrp69,324067,4,https://open.spotify.com/track/1fkzveZvT3aROlm6BJrp69,not_hot_songs,2,6
Namibia,Ziggy Marley And The Melody Makers,0.714,0.561,10,-12.986,1,0.0421,0.221,0.0,0.116,0.647,96.12,audio_features,07QZEz7d4OS6vmS1iiwJCc,spotify:track:07QZEz7d4OS6vmS1iiwJCc,https://api.spotify.com/v1/tracks/07QZEz7d4OS6vmS1iiwJCc,https://api.spotify.com/v1/audio-analysis/07QZEz7d4OS6vmS1iiwJCc,218440,4,https://open.spotify.com/track/07QZEz7d4OS6vmS1iiwJCc,not_hot_songs,1,5
Please Baby Blues,Little Junior Parker,0.638,0.799,3,-5.84,1,0.0512,0.256,2.79e-05,0.3,0.898,122.977,audio_features,5apX2X3x1I3PE75ygUGWQP,spotify:track:5apX2X3x1I3PE75ygUGWQP,https://api.spotify.com/v1/tracks/5apX2X3x1I3PE75ygUGWQP,https://api.spotify.com/v1/audio-analysis/5apX2X3x1I3PE75ygUGWQP,174800,4,https://open.spotify.com/track/5apX2X3x1I3PE75ygUGWQP,not_hot_songs,1,2
Jahuu_ Gandiva laulaa!,Sabda Brahma,0.704,0.782,1,-4.898,0,0.142,0.419,0.000505,0.0735,0.971,196.053,audio_features,1x9jw0pdfbtYXRrdgYCc8O,spotify:track:1x9jw0pdfbtYXRrdgYCc8O,https://api.spotify.com/v1/tracks/1x9jw0pdfbtYXRrdgYCc8O,https://api.spotify.com/v1/audio-analysis/1x9jw0pdfbtYXRrdgYCc8O,196210,4,https://open.spotify.com/track/1x9jw0pdfbtYXRrdgYCc8O,not_hot_songs,1,2
I've got Vilking in Me,Four Tet,0.733,0.872,2,-5.683,0,0.132,0.0239,0.00304,0.38,0.195,128.007,audio_features,19dObDGedr40x1UcAm15qz,spotify:track:19dObDGedr40x1UcAm15qz,https://api.spotify.com/v1/tracks/19dObDGedr40x1UcAm15qz,https://api.spotify.com/v1/audio-analysis/19dObDGedr40x1UcAm15qz,195707,4,https://open.spotify.com/track/19dObDGedr40x1UcAm15qz,not_hot_songs,4,2
You Are!,Christian Quast,0.511,0.818,2,-3.587,1,0.0304,0.0412,0.0,0.0538,0.351,96.004,audio_features,58nybimO4jlwl3M59S18Oe,spotify:track:58nybimO4jlwl3M59S18Oe,https://api.spotify.com/v1/tracks/58nybimO4jlwl3M59S18Oe,https://api.spotify.com/v1/audio-analysis/58nybimO4jlwl3M59S18Oe,202587,4,https://open.spotify.com/track/58nybimO4jlwl3M59S18Oe,not_hot_songs,4,2
You Gotta Be Movin',Corona,0.623,0.669,0,-9.985,1,0.0412,0.211,3.2e-06,0.111,0.492,94.028,audio_features,6CU0zWIWVTEnmWpSjVHM93,spotify:track:6CU0zWIWVTEnmWpSjVHM93,https://api.spotify.com/v1/tracks/6CU0zWIWVTEnmWpSjVHM93,https://api.spotify.com/v1/audio-analysis/6CU0zWIWVTEnmWpSjVHM93,245200,4,https://open.spotify.com/track/6CU0zWIWVTEnmWpSjVHM93,not_hot_songs,1,2
Cosmic Forge (LP Version),Daath,0.831,0.483,0,-7.963,0,0.0487,0.143,0.54,0.298,0.633,110.966,audio_features,5Gvd0D1osSg9tHeiFXmzfJ,spotify:track:5Gvd0D1osSg9tHeiFXmzfJ,https://api.spotify.com/v1/tracks/5Gvd0D1osSg9tHeiFXmzfJ,https://api.spotify.com/v1/audio-analysis/5Gvd0D1osSg9tHeiFXmzfJ,94812,4,https://open.spotify.com/track/5Gvd0D1osSg9tHeiFXmzfJ,not_hot_songs,1,2
Whatever Lies Will Help You Rest,The Ataris,0.313,0.92,7,-4.941,1,0.0662,0.00488,4.39e-05,0.406,0.279,152.237,audio_features,0Ewz868apqeY8K8IVcIFR5,spotify:track:0Ewz868apqeY8K8IVcIFR5,https://api.spotify.com/v1/tracks/0Ewz868apqeY8K8IVcIFR5,https://api.spotify.com/v1/audio-analysis/0Ewz868apqeY8K8IVcIFR5,212933,4,https://open.spotify.com/track/0Ewz868apqeY8K8IVcIFR5,not_hot_songs,4,4
Somebody Changed the Lock,Tarheel Slim,0.32,0.63,10,-7.019,0,0.0493,0.192,0.0,0.102,0.323,203.443,audio_features,0fTiDOXRNEN0lUeYGoSHml,spotify:track:0fTiDOXRNEN0lUeYGoSHml,https://api.spotify.com/v1/tracks/0fTiDOXRNEN0lUeYGoSHml,https://api.spotify.com/v1/audio-analysis/0fTiDOXRNEN0lUeYGoSHml,221987,4,https://open.spotify.com/track/0fTiDOXRNEN0lUeYGoSHml,not_hot_songs,4,4
"sample processing failed (part one: ""why don\'t you fuckin\' remember anything ?"")",Aphasia,0.677,0.776,5,-5.933,1,0.0386,0.42,0.000689,0.0954,0.642,121.834,audio_features,2p07VcUwRZ5sru3mJ0JogS,spotify:track:2p07VcUwRZ5sru3mJ0JogS,https://api.spotify.com/v1/tracks/2p07VcUwRZ5sru3mJ0JogS,https://api.spotify.com/v1/audio-analysis/2p07VcUwRZ5sru3mJ0JogS,192800,4,https://open.spotify.com/track/2p07VcUwRZ5sru3mJ0JogS,not_hot_songs,1,2
What It Ain't,Josh Turner,0.677,0.776,5,-5.933,1,0.0386,0.42,0.000689,0.0954,0.642,121.834,audio_features,2p07VcUwRZ5sru3mJ0JogS,spotify:track:2p07VcUwRZ5sru3mJ0JogS,https://api.spotify.com/v1/tracks/2p07VcUwRZ5sru3mJ0JogS,https://api.spotify.com/v1/audio-analysis/2p07VcUwRZ5sru3mJ0JogS,192800,4,https://open.spotify.com/track/2p07VcUwRZ5sru3mJ0JogS,not_hot_songs,1,2
A Disconsolate Winter Landscape,Crematorium,0.519,0.873,2,-6.601,1,0.0612,0.000128,0.388,0.0983,0.856,106.586,audio_features,1TIHSdrFBMgjFxfYfbCRsz,spotify:track:1TIHSdrFBMgjFxfYfbCRsz,https://api.spotify.com/v1/tracks/1TIHSdrFBMgjFxfYfbCRsz,https://api.spotify.com/v1/audio-analysis/1TIHSdrFBMgjFxfYfbCRsz,103799,4,https://open.spotify.com/track/1TIHSdrFBMgjFxfYfbCRsz,not_hot_songs,1,2
Sky Inferno,Goatwhore,0.256,0.988,10,-5.755,1,0.134,0.000131,0.217,0.292,0.393,123.448,audio_features,5b6bpuFSZ9ZK0PZgRmT2B2,spotify:track:5b6bpuFSZ9ZK0PZgRmT2B2,https://api.spotify.com/v1/tracks/5b6bpuFSZ9ZK0PZgRmT2B2,https://api.spotify.com/v1/audio-analysis/5b6bpuFSZ9ZK0PZgRmT2B2,221573,4,https://open.spotify.com/track/5b6bpuFSZ9ZK0PZgRmT2B2,not_hot_songs,4,4
Dying To Stay,Alias,0.564,0.61,2,-8.717,1,0.3,0.151,0.0,0.112,0.142,98.924,audio_features,4nZ5Cj8ZSGo5PzguQCHybR,spotify:track:4nZ5Cj8ZSGo5PzguQCHybR,https://api.spotify.com/v1/tracks/4nZ5Cj8ZSGo5PzguQCHybR,https://api.spotify.com/v1/audio-analysis/4nZ5Cj8ZSGo5PzguQCHybR,97019,4,https://open.spotify.com/track/4nZ5Cj8ZSGo5PzguQCHybR,not_hot_songs,3,3
Stop That Thing,Sleepy John Estes,0.634,0.591,7,-5.562,1,0.0951,0.188,5.82e-05,0.0561,0.867,147.321,audio_features,4E6swbqHWEAwfPzXdoN5ct,spotify:track:4E6swbqHWEAwfPzXdoN5ct,https://api.spotify.com/v1/tracks/4E6swbqHWEAwfPzXdoN5ct,https://api.spotify.com/v1/audio-analysis/4E6swbqHWEAwfPzXdoN5ct,233733,4,https://open.spotify.com/track/4E6swbqHWEAwfPzXdoN5ct,not_hot_songs,1,5
Losin' End (LP Version),Michael McDonald,0.546,0.077,7,-23.161,1,0.0318,0.744,0.000142,0.0614,0.307,64.128,audio_features,3XW8KaUdLzZaQ8pK40F5PY,spotify:track:3XW8KaUdLzZaQ8pK40F5PY,https://api.spotify.com/v1/tracks/3XW8KaUdLzZaQ8pK40F5PY,https://api.spotify.com/v1/audio-analysis/3XW8KaUdLzZaQ8pK40F5PY,255333,4,https://open.spotify.com/track/3XW8KaUdLzZaQ8pK40F5PY,not_hot_songs,2,6
Say Your Prayers,Gang Starr,0.858,0.246,0,-19.525,1,0.127,0.0237,0.00853,0.12,0.718,82.966,audio_features,4OemMFQjpHHaTX1fUcTKMR,spotify:track:4OemMFQjpHHaTX1fUcTKMR,https://api.spotify.com/v1/tracks/4OemMFQjpHHaTX1fUcTKMR,https://api.spotify.com/v1/audio-analysis/4OemMFQjpHHaTX1fUcTKMR,84573,4,https://open.spotify.com/track/4OemMFQjpHHaTX1fUcTKMR,not_hot_songs,1,2
Sigui,Djelimady Tounkara,0.587,0.386,0,-10.627,1,0.0365,0.66,0.0227,0.0937,0.499,124.545,audio_features,4QB0YuT8wFI7ZZGwGo1XN2,spotify:track:4QB0YuT8wFI7ZZGwGo1XN2,https://api.spotify.com/v1/tracks/4QB0YuT8wFI7ZZGwGo1XN2,https://api.spotify.com/v1/audio-analysis/4QB0YuT8wFI7ZZGwGo1XN2,304400,4,https://open.spotify.com/track/4QB0YuT8wFI7ZZGwGo1XN2,not_hot_songs,2,6
Shooby (Live Version),Nicole C. Mullen,0.609,0.534,8,-8.112,0,0.189,0.691,0.0,0.397,0.738,115.855,audio_features,63rfGO21be5KTE1e5gcoqm,spotify:track:63rfGO21be5KTE1e5gcoqm,https://api.spotify.com/v1/tracks/63rfGO21be5KTE1e5gcoqm,https://api.spotify.com/v1/audio-analysis/63rfGO21be5KTE1e5gcoqm,237413,4,https://open.spotify.com/track/63rfGO21be5KTE1e5gcoqm,not_hot_songs,3,5
Broke Down,Radio Moscow,0.375,0.875,0,-6.823,1,0.0956,0.00445,0.00168,0.24,0.795,75.781,audio_features,3GepdehmdxaevoTK1Vj0ee,spotify:track:3GepdehmdxaevoTK1Vj0ee,https://api.spotify.com/v1/tracks/3GepdehmdxaevoTK1Vj0ee,https://api.spotify.com/v1/audio-analysis/3GepdehmdxaevoTK1Vj0ee,255960,4,https://open.spotify.com/track/3GepdehmdxaevoTK1Vj0ee,not_hot_songs,1,2
Gaviota Traidora,Flor Silvestre,0.633,0.479,10,-4.093,1,0.0389,0.568,2.61e-06,0.0966,0.903,129.534,audio_features,65DppNriLfxOOM5eCSaKm3,spotify:track:65DppNriLfxOOM5eCSaKm3,https://api.spotify.com/v1/tracks/65DppNriLfxOOM5eCSaKm3,https://api.spotify.com/v1/audio-analysis/65DppNriLfxOOM5eCSaKm3,162273,4,https://open.spotify.com/track/65DppNriLfxOOM5eCSaKm3,not_hot_songs,1,5
Lullaby,Seamus Egan,0.352,0.098,7,-31.798,1,0.0615,0.994,0.963,0.125,0.603,70.02,audio_features,1OxwqQtoZisqOzBsWys97H,spotify:track:1OxwqQtoZisqOzBsWys97H,https://api.spotify.com/v1/tracks/1OxwqQtoZisqOzBsWys97H,https://api.spotify.com/v1/audio-analysis/1OxwqQtoZisqOzBsWys97H,76125,3,https://open.spotify.com/track/1OxwqQtoZisqOzBsWys97H,not_hot_songs,0,0
The Dark Road,White Willow,0.677,0.572,6,-8.137,1,0.0531,0.0129,1.53e-05,0.106,0.505,135.041,audio_features,6obx5JIVDFEKkn5yE3D2CA,spotify:track:6obx5JIVDFEKkn5yE3D2CA,https://api.spotify.com/v1/tracks/6obx5JIVDFEKkn5yE3D2CA,https://api.spotify.com/v1/audio-analysis/6obx5JIVDFEKkn5yE3D2CA,156800,4,https://open.spotify.com/track/6obx5JIVDFEKkn5yE3D2CA,not_hot_songs,1,5
Ji Yi De Hua Yuan,Leon Lai,0.682,0.354,10,-11.954,1,0.0281,0.562,0.0,0.1,0.245,78.985,audio_features,04C1lVLyzXciwU3mjY3vV9,spotify:track:04C1lVLyzXciwU3mjY3vV9,https://api.spotify.com/v1/tracks/04C1lVLyzXciwU3mjY3vV9,https://api.spotify.com/v1/audio-analysis/04C1lVLyzXciwU3mjY3vV9,254427,4,https://open.spotify.com/track/04C1lVLyzXciwU3mjY3vV9,not_hot_songs,2,6
